"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"BID1",0,2.48840953099921,0.778,0.169,0,"5","BID"
"FGR1",0,2.16751680567854,0.778,0.179,0,"5","FGR"
"ABI3",0,2.76291044376534,0.735,0.141,0,"5","ABI3"
"LRRC251",0,3.53032295821178,0.66,0.067,0,"5","LRRC25"
"FAM26F2",0,2.10508021748621,0.778,0.193,0,"5","FAM26F"
"NPC21",0,1.77045383051797,0.963,0.382,0,"5","NPC2"
"LILRA51",0,2.93215556045563,0.66,0.084,0,"5","LILRA5"
"WARS1",0,2.87350963916245,0.673,0.101,0,"5","WARS"
"HES4",0,4.99319999938728,0.586,0.02,0,"5","HES4"
"PYCARD1",0,1.83615156314108,0.901,0.337,0,"5","PYCARD"
"LYN",0,2.3850020682381,0.679,0.122,0,"5","LYN"
"LGALS11",0,1.61163715590562,0.994,0.443,0,"5","LGALS1"
"RHOG1",0,1.43067289166842,0.895,0.358,0,"5","RHOG"
"VASP1",0,1.70065982969663,0.778,0.242,0,"5","VASP"
"RGS21",0,1.7875714357497,0.778,0.245,0,"5","RGS2"
"CASP11",0,1.92396997436132,0.772,0.239,0,"5","CASP1"
"TKT1",0,1.60612166890582,0.852,0.319,0,"5","TKT"
"LILRB2",0,3.18424219701575,0.599,0.067,0,"5","LILRB2"
"CARD161",0,1.69717972250466,0.784,0.254,0,"5","CARD16"
"ANXA51",0,1.89823243444402,0.802,0.275,0,"5","ANXA5"
"HLA-DRB12",0,1.0503284700035,0.951,0.428,0,"5","HLA-DRB1"
"PSAP1",0,2.07484809388886,0.994,0.478,0,"5","PSAP"
"HLA-DRB52",0,1.01437874285829,0.833,0.32,0,"5","HLA-DRB5"
"HLA-DPA12",0,1.33038640968625,0.975,0.462,0,"5","HLA-DPA1"
"CTSS1",0,2.19738797121602,1,0.492,0,"5","CTSS"
"LILRA3",0,4.23242719757342,0.537,0.031,0,"5","LILRA3"
"C10orf541",0,1.51030005986561,0.846,0.342,0,"5","C10orf54"
"ANXA21",0,1.40784729927989,0.907,0.407,0,"5","ANXA2"
"C5AR11",0,2.53667424393399,0.568,0.068,0,"5","C5AR1"
"NAAA1",0,1.97477624954365,0.648,0.15,0,"5","NAAA"
"CSF1R",0,3.7150401575036,0.537,0.041,0,"5","CSF1R"
"CDKN1C",0,5.42881184073875,0.506,0.01,0,"5","CDKN1C"
"CDA1",0,1.73803800137633,0.611,0.116,0,"5","CDA"
"MAFB1",0,2.27296892556376,0.562,0.068,0,"5","MAFB"
"HMOX1",0,4.0416536272658,0.531,0.039,0,"5","HMOX1"
"S100A111",0,2.07443726250064,0.988,0.496,0,"5","S100A11"
"NINJ11",0,2.30745266906193,0.617,0.125,0,"5","NINJ1"
"HSBP11",0,2.23298673827516,0.623,0.132,0,"5","HSBP1"
"ASAH11",0,2.08232198535275,0.704,0.216,0,"5","ASAH1"
"PRELID11",0,1.55603474582534,0.926,0.44,0,"5","PRELID1"
"TNFRSF1B1",0,1.78929067038327,0.599,0.113,0,"5","TNFRSF1B"
"SLC7A71",0,2.11562007602522,0.593,0.107,0,"5","SLC7A7"
"CTSC1",0,1.77736544252822,0.722,0.238,0,"5","CTSC"
"FGL21",0,1.94584198670175,0.58,0.097,0,"5","FGL2"
"ARRB21",0,1.54677015985597,0.71,0.228,0,"5","ARRB2"
"C19orf381",0,2.56417754456127,0.556,0.075,0,"5","C19orf38"
"CSTB1",0,1.75642662441811,0.821,0.341,0,"5","CSTB"
"APOBEC3A1",0,2.3723423396421,0.574,0.096,0,"5","APOBEC3A"
"MT2A2",0,1.77518071380221,0.765,0.288,0,"5","MT2A"
"FKBP1A1",0,1.63024238000635,0.914,0.437,0,"5","FKBP1A"
"PTPN61",0,1.57737347911226,0.741,0.266,0,"5","PTPN6"
"HN11",0,1.95547750533692,0.691,0.216,0,"5","HN1"
"LILRB1",0,3.64241100974853,0.506,0.032,0,"5","LILRB1"
"TNFSF101",0,2.02575049119505,0.66,0.187,0,"5","TNFSF10"
"C1orf1621",0,1.3688917059757,0.833,0.36,0,"5","C1orf162"
"AP2S11",0,1.46002138477517,0.796,0.324,0,"5","AP2S1"
"ATP6V0B1",0,1.02965536729822,0.778,0.309,0,"5","ATP6V0B"
"FCN11",0,1.34995105453945,0.735,0.268,0,"5","FCN1"
"SLC31A2",0,3.22236818351904,0.525,0.06,0,"5","SLC31A2"
"GABARAP1",0,1.14280390422499,0.926,0.461,0,"5","GABARAP"
"RBX11",0,1.22154491976644,0.728,0.264,0,"5","RBX1"
"ISG151",0,1.24659953192432,0.883,0.42,0,"5","ISG15"
"BLOC1S11",0,1.37426612205092,0.747,0.284,0,"5","BLOC1S1"
"FCGRT1",0,0.873328094123316,0.667,0.205,0,"5","FCGRT"
"LGALS31",0,1.40921789221502,0.679,0.218,0,"5","LGALS3"
"CHCHD10",0,1.5322535344789,0.654,0.196,0,"5","CHCHD10"
"SIGLEC10",0,3.95443336543128,0.488,0.03,0,"5","SIGLEC10"
"PLAUR1",0,2.08190251111811,0.543,0.093,0,"5","PLAUR"
"DRAP1",0,1.39401220670746,0.889,0.439,0,"5","DRAP1"
"HLA-DPB12",0,0.404585059509587,0.938,0.491,0,"5","HLA-DPB1"
"AP1S21",0,0.771394776230214,0.716,0.271,0,"5","AP1S2"
"TESC",0,3.08995260324674,0.494,0.053,0,"5","TESC"
"CTSL",0,3.79623014050302,0.469,0.028,0,"5","CTSL"
"BLVRA1",0,1.42459579189435,0.599,0.159,0,"5","BLVRA"
"RAC11",0,0.838777601261486,0.852,0.413,0,"5","RAC1"
"PGLS1",0,1.36095147481405,0.71,0.271,0,"5","PGLS"
"TSPO1",0,0.782505719964467,0.889,0.451,0,"5","TSPO"
"HLA-DRA2",0,0.369029167839634,0.969,0.534,0,"5","HLA-DRA"
"RNH11",0,1.43630498116893,0.716,0.281,0,"5","RNH1"
"LYST",0,2.09973844507064,0.531,0.098,0,"5","LYST"
"OAS11",0,1.60662684933342,0.599,0.168,0,"5","OAS1"
"NCF21",0,1.38809985996596,0.58,0.15,0,"5","NCF2"
"SAT11",0,2.27572858006114,0.994,0.565,0,"5","SAT1"
"RGS191",0,1.25988235282672,0.673,0.244,0,"5","RGS19"
"MAPKAPK3",0,2.24720520388679,0.519,0.093,0,"5","MAPKAPK3"
"H3F3A1",0,0.998525038839416,0.784,0.359,0,"5","H3F3A"
"UNC119",0,2.32184734445669,0.5,0.076,0,"5","UNC119"
"GNG51",0,1.17797230896786,0.691,0.267,0,"5","GNG5"
"SOD21",0,1.82806362063095,0.599,0.177,0,"5","SOD2"
"CPPED11",0,2.66492272258915,0.5,0.078,0,"5","CPPED1"
"RHOB1",0,1.98379569939741,0.525,0.104,0,"5","RHOB"
"OAZ21",0,1.8581513676255,0.556,0.137,0,"5","OAZ2"
"TPI11",0,1.14814707476263,0.901,0.483,0,"5","TPI1"
"ATG31",0,1.46736275968308,0.605,0.187,0,"5","ATG3"
"CTSB1",0,1.2291209611212,0.593,0.175,0,"5","CTSB"
"RNF1301",0,1.33620786659514,0.568,0.155,0,"5","RNF130"
"TNFSF13B1",0,1.27257803582821,0.549,0.137,0,"5","TNFSF13B"
"ITGB22",0,0.963072917715117,0.858,0.446,0,"5","ITGB2"
"RNASET2",0,1.1873834641733,0.883,0.475,0,"5","RNASET2"
"ADA",0,2.30514951393749,0.494,0.088,0,"5","ADA"
"POU2F22",0,1.99934906199697,0.537,0.135,0,"5","POU2F2"
"PSMB31",0,0.979957364554378,0.759,0.358,0,"5","PSMB3"
"IFI61",0,0.636487639363388,0.778,0.379,0,"5","IFI6"
"H2AFZ",0,0.801005448447454,0.79,0.391,0,"5","H2AFZ"
"MSN1",0,1.0185085096232,0.66,0.261,0,"5","MSN"
"SPN",0,1.72118312329254,0.519,0.121,0,"5","SPN"
"STX111",0,1.62539746837554,0.506,0.109,0,"5","STX11"
"TBXAS11",0,2.27730550738393,0.488,0.092,0,"5","TBXAS1"
"COTL11",0,2.41294569614276,1,0.605,0,"5","COTL1"
"SRGN1",0,1.23004056278974,0.969,0.575,0,"5","SRGN"
"ATP1B3",0,1.84225517348222,0.531,0.141,0,"5","ATP1B3"
"PTP4A2",0,1.17825800075779,0.599,0.213,0,"5","PTP4A2"
"POLD41",0,0.999408475178871,0.71,0.325,0,"5","POLD4"
"FAM110A",0,3.21350768392918,0.438,0.054,0,"5","FAM110A"
"MPEG11",0,1.98326206363396,0.469,0.085,0,"5","MPEG1"
"ZNF7061",0,1.10602726144792,0.673,0.29,0,"5","ZNF706"
"SH3BGRL1",0,1.31146945043082,0.802,0.42,0,"5","SH3BGRL"
"FCGR2A1",0,2.00909834541017,0.444,0.062,0,"5","FCGR2A"
"VMP1",0,1.99102814251752,0.494,0.112,0,"5","VMP1"
"CALM21",0,1.29826956478891,0.895,0.518,0,"5","CALM2"
"SUPT4H11",0,1.05930850830833,0.642,0.266,0,"5","SUPT4H1"
"LGALS91",0,1.67300333032379,0.525,0.152,0,"5","LGALS9"
"MS4A4A",0,5.15986571264743,0.383,0.011,0,"5","MS4A4A"
"SLC11A11",0,2.28266711015325,0.438,0.067,0,"5","SLC11A1"
"CAMK1",0,3.2297394494953,0.407,0.038,0,"5","CAMK1"
"LYL1",0,1.78096717077963,0.463,0.094,0,"5","LYL1"
"GSTO11",0,0.948993376153772,0.636,0.27,0,"5","GSTO1"
"CXCL16",0,3.6746567882705,0.395,0.029,0,"5","CXCL16"
"CKB",0,5.88121184935212,0.37,0.005,0,"5","CKB"
"TUBA1B",0,1.20534687354623,0.772,0.41,0,"5","TUBA1B"
"TCIRG1",0,2.09552157724443,0.438,0.076,0,"5","TCIRG1"
"LAMTOR41",0,0.941344163762573,0.858,0.498,0,"5","LAMTOR4"
"IFNGR21",0,1.3375392292333,0.494,0.135,0,"5","IFNGR2"
"MYO1G",0,1.51505443287764,0.568,0.213,0,"5","MYO1G"
"ADRBK1",0,2.12335328605888,0.432,0.077,0,"5","ADRBK1"
"CYBB1",0,1.84357924470356,0.438,0.086,0,"5","CYBB"
"KLF41",0,1.73216653160134,0.451,0.099,0,"5","KLF4"
"NFKBIZ",0,1.80090674573725,0.469,0.118,0,"5","NFKBIZ"
"NEAT11",0,1.40799074667601,0.969,0.618,0,"5","NEAT1"
"CAPZA21",0,0.931841542057916,0.537,0.189,0,"5","CAPZA2"
"AP2A1",0,2.50443849437034,0.395,0.048,0,"5","AP2A1"
"RAB8A",0,1.12817609444388,0.543,0.197,0,"5","RAB8A"
"RHOA1",0,0.808300015766298,0.889,0.546,0,"5","RHOA"
"ATP6V0D11",0,1.38550768418819,0.494,0.152,0,"5","ATP6V0D1"
"TPPP3",0,3.82836958953939,0.364,0.023,0,"5","TPPP3"
"COX171",0,1.13860479179149,0.512,0.172,0,"5","COX17"
"ZFAND51",0,1.49027434751592,0.494,0.154,0,"5","ZFAND5"
"RNF149",0,1.42541753019525,0.463,0.124,0,"5","RNF149"
"LSP11",0,0.921911246884425,0.864,0.525,0,"5","LSP1"
"SERP11",0,0.772790202753151,0.87,0.533,0,"5","SERP1"
"DOK22",0,0.939088994713869,0.556,0.221,0,"5","DOK2"
"CUX1",0,2.75904952839934,0.377,0.045,0,"5","CUX1"
"SNX21",0,0.796437615384699,0.525,0.194,0,"5","SNX2"
"CD300LF",0,2.78184237878983,0.37,0.04,0,"5","CD300LF"
"SYNGR2",0,1.49604573559069,0.444,0.116,0,"5","SYNGR2"
"EFHD21",0,1.34835555283376,0.5,0.174,0,"5","EFHD2"
"UNC93B1",0,2.00610207374205,0.389,0.065,0,"5","UNC93B1"
"POLE41",0,1.33298536526823,0.494,0.171,0,"5","POLE4"
"GNAI21",0,0.898481035496631,0.531,0.21,0,"5","GNAI2"
"EIF4E21",0,1.92557341470942,0.457,0.137,0,"5","EIF4E2"
"MYD88",0,1.46650675671492,0.432,0.112,0,"5","MYD88"
"GPBAR1",0,2.67044500538445,0.364,0.046,0,"5","GPBAR1"
"NAP1L1",0,0.910891318636165,0.877,0.559,0,"5","NAP1L1"
"NAMPT",0,2.14997694257498,0.389,0.072,0,"5","NAMPT"
"C20orf271",0,1.481065558389,0.426,0.109,0,"5","C20orf27"
"THEMIS21",0,1.79238889346099,0.414,0.097,0,"5","THEMIS2"
"RNF13",0,1.71697546743528,0.401,0.088,0,"5","RNF13"
"RAB10",0,1.22278001261842,0.444,0.132,0,"5","RAB10"
"IFITM2",0,2.26233650054716,1,0.69,0,"5","IFITM2"
"AGTRAP1",0,1.21969513549791,0.444,0.134,0,"5","AGTRAP"
"SLC16A3",0,2.35946908397684,0.364,0.054,0,"5","SLC16A3"
"SMCO41",0,1.7004563436605,0.395,0.086,0,"5","SMCO4"
"LY6E1",0,1.31369955552045,0.957,0.649,0,"5","LY6E"
"PTP4A3",0,3.23132606759773,0.333,0.028,0,"5","PTP4A3"
"PCGF5",0,1.47695709055235,0.407,0.102,0,"5","PCGF5"
"CPVL1",0,1.30743404893832,0.401,0.097,0,"5","CPVL"
"UQCRC11",0,0.983304852705998,0.469,0.165,0,"5","UQCRC1"
"SELPLG",0,1.05814746908317,0.463,0.16,0,"5","SELPLG"
"DUSP6",0,1.89514651960004,0.377,0.075,0,"5","DUSP6"
"MAP2K3",0,1.13729237252584,0.426,0.124,0,"5","MAP2K3"
"NANS",0,1.37788239619532,0.395,0.098,0,"5","NANS"
"CD300E",0,2.43444096322525,0.34,0.044,0,"5","CD300E"
"MARCKSL1",0,1.07337716163943,0.457,0.166,0,"5","MARCKSL1"
"FAM49A",0,2.79303255452792,0.321,0.033,0,"5","FAM49A"
"CTSZ1",0,1.96181617050117,0.383,0.095,0,"5","CTSZ"
"INSIG1",0,2.32632482410827,0.34,0.053,0,"5","INSIG1"
"NAPRT11",0,1.32140119976737,0.395,0.108,0,"5","NAPRT1"
"MNDA1",0,1.45567280925119,0.395,0.109,0,"5","MNDA"
"BATF3",0,4.81264238404419,0.296,0.01,0,"5","BATF3"
"CD300A",0,1.3542687548312,0.395,0.11,0,"5","CD300A"
"ITGAL",0,1.45919754046544,0.37,0.085,0,"5","ITGAL"
"C4orf481",0,1.22092052551211,0.426,0.142,0,"5","C4orf48"
"ZYX1",0,1.04524589927985,0.414,0.133,0,"5","ZYX"
"BTK",0,1.71755538503707,0.346,0.065,0,"5","BTK"
"CMTM6",0,1.11075198987423,0.432,0.154,0,"5","CMTM6"
"LSM6",0,1.74327257444596,0.426,0.148,0,"5","LSM6"
"CAPNS11",0,1.21797631656315,0.389,0.113,0,"5","CAPNS1"
"PRAM1",0,1.99757506898707,0.327,0.053,0,"5","PRAM1"
"SH3BP1",0,2.08067164687841,0.364,0.091,0,"5","SH3BP1"
"RAB24",0,1.68848329330736,0.352,0.079,0,"5","RAB24"
"MTSS1",0,2.03286768942064,0.34,0.068,0,"5","MTSS1"
"IGSF61",0,1.4992059408331,0.364,0.092,0,"5","IGSF6"
"UBE2F",0,1.00716616157046,0.389,0.118,0,"5","UBE2F"
"EMP31",0,0.943235300843784,0.988,0.718,0,"5","EMP3"
"CTD-2006K23.1",0,4.37336438156822,0.284,0.015,0,"5","CTD-2006K23.1"
"TGFBI1",0,1.47469484259293,0.358,0.091,0,"5","TGFBI"
"ACAA1",0,1.8324865495939,0.389,0.123,0,"5","ACAA1"
"GRINA",0,1.60042681113925,0.352,0.086,0,"5","GRINA"
"NAGK1",0,1.27545447708509,0.37,0.108,0,"5","NAGK"
"CD86",0,2.74512483240947,0.302,0.04,0,"5","CD86"
"RXRA",0,3.08960645434876,0.302,0.04,0,"5","RXRA"
"CLEC7A",0,2.29362137082935,0.315,0.053,0,"5","CLEC7A"
"TCF7L2",0,3.67687253495575,0.278,0.017,0,"5","TCF7L2"
"SLC2A6",0,2.81206233525719,0.29,0.031,0,"5","SLC2A6"
"ODF3B1",0,1.13583317059018,0.364,0.106,0,"5","ODF3B"
"ARPC1B1",0,0.941812216555717,0.988,0.732,0,"5","ARPC1B"
"SCIMP",0,2.0862036267233,0.321,0.066,0,"5","SCIMP"
"EMR2",0,3.33412673925399,0.278,0.023,0,"5","EMR2"
"NUDT16",0,1.75118704238487,0.315,0.062,0,"5","NUDT16"
"CAT",0,1.17488966391525,0.377,0.125,0,"5","CAT"
"COMMD9",0,1.30248428429775,0.358,0.106,0,"5","COMMD9"
"CD300C",0,2.62950028054351,0.284,0.032,0,"5","CD300C"
"ARHGEF40",0,2.52271973729829,0.29,0.04,0,"5","ARHGEF40"
"ALDOA1",0,0.778045196553048,0.938,0.692,0,"5","ALDOA"
"CNIH4",0,2.7772003194474,0.309,0.066,0,"5","CNIH4"
"EIF4EBP11",0,1.49068784050005,0.352,0.109,0,"5","EIF4EBP1"
"CBR1",0,1.12800763915894,0.346,0.105,0,"5","CBR1"
"SEC14L1",0,2.17126533274537,0.278,0.04,0,"5","SEC14L1"
"IMPDH1",0,1.64931948934602,0.309,0.071,0,"5","IMPDH1"
"RELT",0,2.99861268095221,0.272,0.036,0,"5","RELT"
"ANXA4",0,1.60033154581846,0.321,0.086,0,"5","ANXA4"
"GMFG1",0,0.69326921962844,0.92,0.685,0,"5","GMFG"
"PAK1",0,2.127456572085,0.272,0.039,0,"5","PAK1"
"SNAP29",0,1.51105236116542,0.302,0.07,0,"5","SNAP29"
"ATOX11",0,1.21390725595447,0.333,0.103,0,"5","ATOX1"
"DPEP2",0,1.64115197451291,0.302,0.072,0,"5","DPEP2"
"AGPAT2",0,1.91090264542843,0.29,0.062,0,"5","AGPAT2"
"LILRB4",0,2.26445454032093,0.265,0.038,0,"5","LILRB4"
"MPP1",0,1.99758460121802,0.278,0.052,0,"5","MPP1"
"FPR11",0,1.46940290520919,0.321,0.095,0,"5","FPR1"
"RIN3",0,1.26237692711363,0.309,0.084,0,"5","RIN3"
"RAB321",0,1.13904268838347,0.296,0.072,0,"5","RAB32"
"ARRB1",0,2.65538737007868,0.253,0.03,0,"5","ARRB1"
"RNPEP",0,1.64383089427602,0.302,0.079,0,"5","RNPEP"
"LILRA2",0,2.33175050740385,0.253,0.031,0,"5","LILRA2"
"CX3CR1",0,1.57931525973209,0.284,0.063,0,"5","CX3CR1"
"S100A61",0,1.29446179515227,0.988,0.769,0,"5","S100A6"
"FAM45A",0,1.56861126843743,0.29,0.071,0,"5","FAM45A"
"NAGA",0,2.41438934682193,0.253,0.035,0,"5","NAGA"
"ALOX5",0,1.40716402810242,0.29,0.072,0,"5","ALOX5"
"HOTAIRM1",0,2.03749458349568,0.265,0.049,0,"5","HOTAIRM1"
"UTRN",0,1.9127837744735,0.29,0.074,0,"5","UTRN"
"IFIT1",0,1.00266429890765,0.284,0.068,0,"5","IFIT1"
"RNF135",0,1.89480557869833,0.253,0.04,0,"5","RNF135"
"RABGAP1L",0,1.49106504039704,0.296,0.083,0,"5","RABGAP1L"
"FAM46A",0,1.93215042042255,0.265,0.053,0,"5","FAM46A"
"OSCAR",0,2.9030283127154,0.253,0.042,0,"5","OSCAR"
"RALB",0,1.33766499575038,0.278,0.074,0,"5","RALB"
"ARPC21",0,0.990168010907254,0.994,0.79,0,"5","ARPC2"
"S100A41",0,1.52131228685709,1,0.8,0,"5","S100A4"
"G0S2",0,1.97635266954705,0.253,0.057,0,"5","G0S2"
"C11orf21",0,1.68794156940306,0.253,0.058,0,"5","C11orf21"
"ARPC32",0,1.26891675920358,1,0.805,0,"5","ARPC3"
"CD83",0,1.37749747384772,0.253,0.064,0,"5","CD83"
"YBX11",0,1.12683523978233,0.994,0.806,0,"5","YBX1"
"MYL61",0,0.996037871912643,1,0.843,0,"5","MYL6"
"CYBA1",0,0.967170498003054,0.994,0.838,0,"5","CYBA"
"SERF21",0,0.502998171047809,0.988,0.848,0,"5","SERF2"
"SH3BGRL32",0,0.623373231256247,0.988,0.85,0,"5","SH3BGRL3"
"OAZ11",0,1.4040064734584,1,0.906,0,"5","OAZ1"
"CFL11",0,0.474565123258671,0.994,0.911,0,"5","CFL1"
"PFN12",0,0.841984392970874,0.994,0.942,0,"5","PFN1"
"NACA",0,0.633189447382191,1,0.971,0,"5","NACA"
"FTH11",0,2.13412296476338,1,0.989,0,"5","FTH1"
"FTL1",0,2.05250728262277,1,0.989,0,"5","FTL"
"RPS192",0,0.468225327864259,1,0.993,0,"5","RPS19"
"MT-CO11",0,0.521574183410863,0.988,0.995,0,"5","MT-CO1"
"ACTB1",0,1.02162255379006,0.994,0.993,0,"5","ACTB"
"TMSB4X1",0,0.664556980564031,1,1,0,"5","TMSB4X"
"LRRFIP11",2.22044604925031e-16,0.804986092737242,0.704,0.335,3.04511971194188e-12,"5","LRRFIP1"
"SEC11A1",2.22044604925031e-16,0.865009146844461,0.673,0.308,3.04511971194188e-12,"5","SEC11A"
"LINC009361",2.22044604925031e-16,0.845412414985043,0.599,0.259,3.04511971194188e-12,"5","LINC00936"
"CD55",2.22044604925031e-16,1.38249935186983,0.481,0.188,3.04511971194188e-12,"5","CD55"
"PLEK1",2.22044604925031e-16,0.759392738291661,0.444,0.152,3.04511971194188e-12,"5","PLEK"
"CCT5",2.22044604925031e-16,1.08799201914214,0.457,0.168,3.04511971194188e-12,"5","CCT5"
"WSB1",2.22044604925031e-16,1.12620630583526,0.444,0.165,3.04511971194188e-12,"5","WSB1"
"CHMP4B1",2.22044604925031e-16,1.1351594379776,0.438,0.16,3.04511971194188e-12,"5","CHMP4B"
"IFIT3",2.22044604925031e-16,1.1508535484201,0.315,0.095,3.04511971194188e-12,"5","IFIT3"
"CAP11",4.44089209850063e-16,0.778976383992017,0.753,0.392,6.09023942388376e-12,"5","CAP1"
"PGK1",4.44089209850063e-16,1.07626202447386,0.784,0.456,6.09023942388376e-12,"5","PGK1"
"PSME21",4.44089209850063e-16,0.823397080581063,0.846,0.535,6.09023942388376e-12,"5","PSME2"
"EPSTI11",4.44089209850063e-16,1.38948375785604,0.457,0.164,6.09023942388376e-12,"5","EPSTI1"
"MMP24-AS1",6.66133814775094e-16,1.11873312880426,0.34,0.107,9.13535913582564e-12,"5","MMP24-AS1"
"SNX10",6.66133814775094e-16,1.18700636757294,0.29,0.084,9.13535913582564e-12,"5","SNX10"
"GLRX1",8.88178419700125e-16,0.806166265242872,0.71,0.354,1.21804788477675e-11,"5","GLRX"
"COX5B1",8.88178419700125e-16,0.919162975365575,0.833,0.482,1.21804788477675e-11,"5","COX5B"
"PPP1CA",1.11022302462516e-15,0.948070527988123,0.833,0.499,1.52255985597094e-11,"5","PPP1CA"
"ARPC5",1.33226762955019e-15,0.950168869831431,0.846,0.507,1.82707182716513e-11,"5","ARPC5"
"SMS1",1.33226762955019e-15,0.941998071290918,0.42,0.151,1.82707182716513e-11,"5","SMS"
"SNX5",1.55431223447522e-15,1.85810325691659,0.309,0.093,2.13158379835932e-11,"5","SNX5"
"NCKAP1L",1.55431223447522e-15,1.21896040404876,0.309,0.094,2.13158379835932e-11,"5","NCKAP1L"
"COX8A1",2.22044604925031e-15,0.903670748956734,0.741,0.364,3.04511971194188e-11,"5","COX8A"
"LTA4H1",2.44249065417534e-15,1.01299568664978,0.414,0.147,3.34963168313607e-11,"5","LTA4H"
"DYNLT11",2.66453525910038e-15,0.743499772395341,0.463,0.174,3.65414365433026e-11,"5","DYNLT1"
"MOB1A",2.66453525910038e-15,1.06037089716014,0.457,0.179,3.65414365433026e-11,"5","MOB1A"
"FLNA1",2.88657986402541e-15,0.622138354954142,0.5,0.194,3.95865562552444e-11,"5","FLNA"
"H2AFY1",3.10862446895044e-15,1.0581914017993,0.617,0.277,4.26316759671863e-11,"5","H2AFY"
"GRN1",3.10862446895044e-15,0.460429432247824,0.556,0.222,4.26316759671863e-11,"5","GRN"
"IRF7",3.33066907387547e-15,0.827087596695122,0.414,0.148,4.56767956791282e-11,"5","IRF7"
"SCPEP11",3.33066907387547e-15,0.995697421029709,0.358,0.122,4.56767956791282e-11,"5","SCPEP1"
"CAPZB",3.77475828372553e-15,0.626385626598379,0.846,0.541,5.1767035103012e-11,"5","CAPZB"
"PLEKHO1",3.99680288865056e-15,1.34553174736923,0.253,0.07,5.48121548149538e-11,"5","PLEKHO1"
"GLUL1",4.21884749357559e-15,1.13804366287359,0.333,0.108,5.78572745268957e-11,"5","GLUL"
"VMA21",4.21884749357559e-15,1.30794607580407,0.265,0.075,5.78572745268957e-11,"5","VMA21"
"MYO1F2",4.44089209850063e-15,0.916250072231411,0.525,0.218,6.09023942388376e-11,"5","MYO1F"
"SLC25A51",5.77315972805081e-15,0.750557239918288,0.815,0.489,7.91731125104889e-11,"5","SLC25A5"
"TSPAN14",5.77315972805081e-15,1.18229793751971,0.315,0.098,7.91731125104889e-11,"5","TSPAN14"
"ENY21",5.99520433297585e-15,0.968456250538071,0.457,0.179,8.22182322224307e-11,"5","ENY2"
"PSMB91",6.21724893790088e-15,0.758126804094911,0.889,0.566,8.52633519343726e-11,"5","PSMB9"
"ARRDC1",6.21724893790088e-15,1.01180035705102,0.302,0.092,8.52633519343726e-11,"5","ARRDC1"
"UBE2L62",6.66133814775094e-15,0.616149329830187,0.691,0.324,9.13535913582564e-11,"5","UBE2L6"
"GNB21",7.54951656745106e-15,0.874435973005023,0.568,0.247,1.03534070206024e-10,"5","GNB2"
"IFI351",7.7715611723761e-15,0.639696145626213,0.444,0.164,1.06579189917966e-10,"5","IFI35"
"RNF1811",9.76996261670138e-15,0.944488096015062,0.5,0.2,1.33985267325443e-10,"5","RNF181"
"NUP2141",9.76996261670138e-15,0.94582032967369,0.37,0.13,1.33985267325443e-10,"5","NUP214"
"BAX1",1.06581410364015e-14,1.03956355603699,0.648,0.284,1.4616574617321e-10,"5","BAX"
"MPC1",1.13242748511766e-14,1.13006819646541,0.389,0.141,1.55301105309036e-10,"5","MPC1"
"VAMP51",1.19904086659517e-14,0.93159707738746,0.494,0.208,1.64436464444861e-10,"5","VAMP5"
"S100A102",1.37667655053519e-14,0.619573932464576,0.932,0.623,1.88797422140397e-10,"5","S100A10"
"TUBA1A",1.55431223447522e-14,0.879470863495842,0.772,0.442,2.13158379835932e-10,"5","TUBA1A"
"TMEM179B",1.59872115546023e-14,1.03734069283899,0.401,0.146,2.19248619259815e-10,"5","TMEM179B"
"NUDT3",2.19824158875781e-14,1.27321601864451,0.253,0.072,3.01466851482246e-10,"5","NUDT3"
"TALDO11",2.70894418008538e-14,0.303452590086069,0.722,0.347,3.71504604856909e-10,"5","TALDO1"
"HIGD2A1",3.66373598126302e-14,0.898583475962722,0.833,0.473,5.0244475247041e-10,"5","HIGD2A"
"APLP21",4.35207425653061e-14,0.900755808261728,0.407,0.151,5.96843463540608e-10,"5","APLP2"
"VPS29",5.46229728115577e-14,1.18202347029906,0.451,0.181,7.49099449137702e-10,"5","VPS29"
"TPM3",5.57331958361829e-14,1.05815296647336,0.796,0.454,7.64325047697412e-10,"5","TPM3"
"LYSMD2",6.19504447740837e-14,1.10594029977659,0.463,0.181,8.49588399631784e-10,"5","LYSMD2"
"ARHGDIB",6.55031584528842e-14,0.47235493928269,0.994,0.91,8.98310315022854e-10,"5","ARHGDIB"
"SDCBP1",6.68354260824344e-14,0.930943562934535,0.519,0.226,9.16581033294506e-10,"5","SDCBP"
"CTSH1",7.52731210695856e-14,0.817132790773593,0.426,0.161,1.0322955823483e-09,"5","CTSH"
"ATP5B1",8.01581023779363e-14,0.781728256995655,0.735,0.385,1.09928821601102e-09,"5","ATP5B"
"TCEB21",8.79296635503124e-14,0.746750887888488,0.778,0.469,1.20586740592898e-09,"5","TCEB2"
"COX6B11",1.01252339845814e-13,0.798432241449368,0.87,0.557,1.3885745886455e-09,"5","COX6B1"
"GBP2",1.07913677993565e-13,0.911361583349931,0.451,0.18,1.47992818000375e-09,"5","GBP2"
"GDI2",1.20570220474292e-13,0.869228342919476,0.605,0.285,1.65350000358444e-09,"5","GDI2"
